index,id,url,#reviewers,#messages,#inline_comments,#unsolved_inline_comments,len_messages,churn,#revisions,#files,duration,len_description,subject categories,subject keywords,description categories,description keywords,subject,description
165088,qt-creator%2Fqt-creator~master~Ic47a5a1833650e31b4e27d0a01259d6b398a6415,https://codereview.qt-project.org/37157,7,156,128,0,11975,41,33,1,4198.22666666667,163,,,,,Editor: Added Dialog for read only files.,Editor: Added Dialog for read only files  when trying to replace text in them.  Task-number: QTCREATORBUG-2851 Change-Id: Ic47a5a1833650e31b4e27d0a01259d6b398a6415
233463,qt%2Fqtbase~dev~I4372125252486075ff3a0b45ecfa818359fe103b,https://codereview.qt-project.org/288769,7,157,4,4,367202,618,33,128,1663.70388888889,197,,,,,Change qHash() to work with size_t instead of uint,"Change qHash() to work with size_t instead of uint  This is required, so that QHash and QSet can hold more than 2^32 items on 64 bit platforms.  Change-Id: I4372125252486075ff3a0b45ecfa818359fe103b"
258122,qt%2Fqtdeclarative~dev~I7822e99ad79e342e4166275da6e9e66498d76521,https://codereview.qt-project.org/259447,9,157,688,1,89007,14771,65,235,1730.64666666667,176,,,,,Add the graphics api independent scenegraph port,Import the graphics api independent scenegraph port  ...from the dev_merge branch of git@git.qt.io:laagocs/qtgreyhound.git  Change-Id: I7822e99ad79e342e4166275da6e9e66498d76521
43461,qt%2Fqtbase~5.10~I0a103569c81b4711a649fffd14ec8cd3469425df,https://codereview.qt-project.org/208442,11,157,200,0,53032,1084,21,4,1317.75444444444,106,,,,,Change QRandomGenerator to have a deterministic mode,Change QRandomGenerator to have a deterministic mode  Change-Id: I0a103569c81b4711a649fffd14ec8cd3469425df
233463,qt%2Fqtbase~dev~I4372125252486075ff3a0b45ecfa818359fe103b,https://codereview.qt-project.org/288769,7,157,4,4,367202,618,33,128,1663.70388888889,197,,,,,Change qHash() to work with size_t instead of uint,"Change qHash() to work with size_t instead of uint  This is required, so that QHash and QSet can hold more than 2^32 items on 64 bit platforms.  Change-Id: I4372125252486075ff3a0b45ecfa818359fe103b"
278441,qt-extensions%2Fqthttpserver~master~Ic95db2c50224a650a02b206faca9a0ff8d1cc62b,https://codereview.qt-project.org/223055,8,158,204,0,5087,592,40,4,4725.72222222222,161,,,,,Introduce QHttpServerResponder,Introduce QHttpServerResponse  It encapsulates the socket and gives an API to answer the received requests.  Change-Id: Ic95db2c50224a650a02b206faca9a0ff8d1cc62b
283695,qt%2Fqtopcua~dev~Ic2ff78077a3834d5f94a19585e13feaa706cf8ea,https://codereview.qt-project.org/219368,8,158,210,0,6415,109,52,9,3528.70555555556,550,,,,,Add event support,"WIP: Add event support for open62541  This patch adds basic support for events to Qt OpcUa. Event fields are selected by passing a QStringList of event field names as filter in QOpcUaMonitoringParameters, e. g. ""Message"", ""SourceNode"".  Freeopcua does not support deserialization of the EventFilterResult structure, the support for events is open62541 only for now.  The test server does not support events, so there is no test case. This patch has been tested using the Prosys simulation server.  Change-Id: Ic2ff78077a3834d5f94a19585e13feaa706cf8ea"
228538,qt%2Fqtbase~dev~I7a7a02e9175cdd3887778f29f2f91933329be759,https://codereview.qt-project.org/262583,8,158,257,50,75308,919,29,7,9075.25805555556,837,,,,,Long live QStringTokenizer!,"WIP: Long live QStringTokenizer!  This class is designed as the return value of QStringView::split(). It is a container whose sole purpose is to provide begin()/end() members in order to allow a C++11 ranged for loop to iterate it.  Unlike QString::split(), QStringTokenizer acts as a generator of parts, and thus is more similar to a hand-coded loop around indexOf() than split(), which returns a container (the filling of which allocates memory).  TODO: - documentation - QLatin1String haystack support - Optimize QLatin1String needles (avoid repeated L1->UTF16 conversion) - inline next() (when we have qIndexOf) and try to tune it to produce   the same assembly as a loop around indexOf() - Keep per-instantiation state:   * UTF-16 decoding for QL1S needles   * Boyer-Moore table  Change-Id: I7a7a02e9175cdd3887778f29f2f91933329be759"
283695,qt%2Fqtopcua~dev~Ic2ff78077a3834d5f94a19585e13feaa706cf8ea,https://codereview.qt-project.org/219368,8,158,210,0,6415,109,52,9,3528.70555555556,550,,,,,Add event support,"WIP: Add event support for open62541  This patch adds basic support for events to Qt OpcUa. Event fields are selected by passing a QStringList of event field names as filter in QOpcUaMonitoringParameters, e. g. ""Message"", ""SourceNode"".  Freeopcua does not support deserialization of the EventFilterResult structure, the support for events is open62541 only for now.  The test server does not support events, so there is no test case. This patch has been tested using the Prosys simulation server.  Change-Id: Ic2ff78077a3834d5f94a19585e13feaa706cf8ea"
95231,qt%2Fqt5~5.6~Id124a31338548d9a76baa908b281b3bb6ede168a,https://codereview.qt-project.org/141477,9,159,0,0,460303,34,8,17,276.313055555556,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Id124a31338548d9a76baa908b281b3bb6ede168a
226420,qt%2Fqtdeclarative~dev~I769ad245ae463f761bd417cfdb272950ac944c7c,https://codereview.qt-project.org/304686,5,159,0,0,395948,4,12,1,158.206666666667,102,,,,,Update dependencies on 'dev' in qt/qtdeclarative,Update dependencies on 'dev' in qt/qtdeclarative  Change-Id: I769ad245ae463f761bd417cfdb272950ac944c7c
95231,qt%2Fqt5~5.6~Id124a31338548d9a76baa908b281b3bb6ede168a,https://codereview.qt-project.org/141477,9,159,0,0,460303,34,8,17,276.313055555556,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Id124a31338548d9a76baa908b281b3bb6ede168a
95231,qt%2Fqt5~5.6~Id124a31338548d9a76baa908b281b3bb6ede168a,https://codereview.qt-project.org/141477,9,159,0,0,460303,34,8,17,276.313055555556,73,,,,,Updated submodules.,Updated submodules.  Change-Id: Id124a31338548d9a76baa908b281b3bb6ede168a
247697,qt%2Fqt5~5.15~I0afddd8ede21a9693d9630f8d4ac848dc4d8b091,https://codereview.qt-project.org/277080,10,160,0,0,604854,6,24,3,564.469166666667,91,,,,,Update submodules on '5.15' in qt/qt5,Update submodules on '5.15' in qt/qt5  Change-Id: I0afddd8ede21a9693d9630f8d4ac848dc4d8b091
247697,qt%2Fqt5~5.15~I0afddd8ede21a9693d9630f8d4ac848dc4d8b091,https://codereview.qt-project.org/277080,10,160,0,0,604854,6,24,3,564.469166666667,91,,,,,Update submodules on '5.15' in qt/qt5,Update submodules on '5.15' in qt/qt5  Change-Id: I0afddd8ede21a9693d9630f8d4ac848dc4d8b091
247697,qt%2Fqt5~5.15~I0afddd8ede21a9693d9630f8d4ac848dc4d8b091,https://codereview.qt-project.org/277080,10,160,0,0,604854,6,24,3,564.469166666667,91,,,,,Update submodules on '5.15' in qt/qt5,Update submodules on '5.15' in qt/qt5  Change-Id: I0afddd8ede21a9693d9630f8d4ac848dc4d8b091
247697,qt%2Fqt5~5.15~I0afddd8ede21a9693d9630f8d4ac848dc4d8b091,https://codereview.qt-project.org/277080,10,160,0,0,604854,6,24,3,564.469166666667,91,,,,,Update submodules on '5.15' in qt/qt5,Update submodules on '5.15' in qt/qt5  Change-Id: I0afddd8ede21a9693d9630f8d4ac848dc4d8b091
263305,qbs%2Fqbs~1.19~I320cd1a1f3d8a1eed11d1c70007214f19a109b6e,https://codereview.qt-project.org/341232,6,161,85,4,93958,463,28,12,599.664166666667,128,,,,,codesign: Long live `signtool` signing on Windows,WIP codesign: Long live `signtool` signing on Windows using MSVC toolchain  Change-Id: I320cd1a1f3d8a1eed11d1c70007214f19a109b6e
272240,qt%2Fqtbase~5.12~I9738d7d0187c36d4a5ddfcd3fd075b0bd84583c4,https://codereview.qt-project.org/238902,10,161,2,0,763570,16,17,2,3192.25583333333,827,,,,,qWaitFor: Prevent being stuck in QCoreApplication::processEvents,"qWaitFor: Prevent being stuck in QCoreApplication::processEvents  When using the overload of QCoreApplication::processEvents that takes a maxtime argument, the function will keep processing events until there are no more events, or until it times out.  The problem is that the function doesn't distinguish between events that were on the event queue when the function was called, and events generated by processing events as part of its own execution. If for example a widget calls update() in its paintEvent, the function will spin for the entire duration of maxtime.  That doesn't work for qWaitFor, where we need to check the predicate between each pass, so we use the overload of processEvents that doesn't take a maxtime. That's fine, as we have our own timeout logic.  Change-Id: I9738d7d0187c36d4a5ddfcd3fd075b0bd84583c4"
241771,qt%2Fqtdeclarative~5.15~I6a5ffc43f093a76323f435cfee9bab217781b8f5,https://codereview.qt-project.org/273807,5,161,145,16,92718,154,55,11,3196.63583333333,75,,,,,Long live QML inline components,WIP: inline component  Change-Id: I6a5ffc43f093a76323f435cfee9bab217781b8f5
272240,qt%2Fqtbase~5.12~I9738d7d0187c36d4a5ddfcd3fd075b0bd84583c4,https://codereview.qt-project.org/238902,10,161,2,0,763570,16,17,2,3192.25583333333,827,,,,,qWaitFor: Prevent being stuck in QCoreApplication::processEvents,"qWaitFor: Prevent being stuck in QCoreApplication::processEvents  When using the overload of QCoreApplication::processEvents that takes a maxtime argument, the function will keep processing events until there are no more events, or until it times out.  The problem is that the function doesn't distinguish between events that were on the event queue when the function was called, and events generated by processing events as part of its own execution. If for example a widget calls update() in its paintEvent, the function will spin for the entire duration of maxtime.  That doesn't work for qWaitFor, where we need to check the predicate between each pass, so we use the overload of processEvents that doesn't take a maxtime. That's fine, as we have our own timeout logic.  Change-Id: I9738d7d0187c36d4a5ddfcd3fd075b0bd84583c4"
28270,qt%2Fqtxmlpatterns~dev~I99d8194b6813d7e816b2cef78e446bd27579764d,https://codereview.qt-project.org/290955,5,162,0,0,668558,0,24,0,2410.91333333333,105,,,,,Merge remote-tracking branch 'origin/5.15' into dev,Merge remote-tracking branch 'origin/5.15' into dev  Change-Id: I99d8194b6813d7e816b2cef78e446bd27579764d
233466,qt%2Fqtbase~dev~Ic7eba53d1c0398399ed5b25fef589ad62567445f,https://codereview.qt-project.org/288291,6,162,0,0,451650,31,33,1,1729.14944444444,230,,,,,Optimize QHash when using QHashDummyValue,Optimize QHash when using QHashDummyValue  This is used by QSet to avoid storing extra data for the value in the Hash. Re-implement the optimization after the changes to QHash.  Change-Id: Ic7eba53d1c0398399ed5b25fef589ad62567445f
28270,qt%2Fqtxmlpatterns~dev~I99d8194b6813d7e816b2cef78e446bd27579764d,https://codereview.qt-project.org/290955,5,162,0,0,668558,0,24,0,2410.91333333333,105,,,,,Merge remote-tracking branch 'origin/5.15' into dev,Merge remote-tracking branch 'origin/5.15' into dev  Change-Id: I99d8194b6813d7e816b2cef78e446bd27579764d
28270,qt%2Fqtxmlpatterns~dev~I99d8194b6813d7e816b2cef78e446bd27579764d,https://codereview.qt-project.org/290955,5,162,0,0,668558,0,24,0,2410.91333333333,105,,,,,Merge remote-tracking branch 'origin/5.15' into dev,Merge remote-tracking branch 'origin/5.15' into dev  Change-Id: I99d8194b6813d7e816b2cef78e446bd27579764d
241312,qt%2Fqtbase~dev~I3bc98c6ab2dceeea3ee8edec20a332ed8f56ad4f,https://codereview.qt-project.org/337212,11,163,404,0,93564,394,26,3,1526.47444444444,229,,,,,Add new app permissions API under QCoreApplication,WIP: Add permission API - Android side  Add a new API for requesting/checking permissions under QGuiApplication. This adds the Android implementation.  Task-number: QTBUG-90498 Change-Id: I3bc98c6ab2dceeea3ee8edec20a332ed8f56ad4f
248417,qt%2Fqtbase~5.15~Ic8b92ea36de87815b12307a9d8b1095f07166db8,https://codereview.qt-project.org/265312,4,163,179,49,43069,736,37,13,3137.32638888889,108,,,,,Reimplement JSON support on top of Cbor,WIP: stuff with json and cbor  Task-number: QTBUG-47629 Change-Id: Ic8b92ea36de87815b12307a9d8b1095f07166db8
113761,qt%2Fqtbase~dev~Ia4e3913fe83fc27d17d8e7f1a52f03ad445c1fed,https://codereview.qt-project.org/206611,11,163,73,1,28234,36,31,3,29420.2869444444,411,,,,,"Add qHypot() to qmath.h, exposing and extending std::hypot()","Add qHypot(), porting std::hypot() to qreal  We have plenty of places where we add some squares and take a square root; this may be done more accurately and faster by hypot().  Note the C++17 extension to three arguments, don't use it yet, but implement a qHypot() version of it (using the two-argument form). Deploy the two-argument form in an example use.  Change-Id: Ia4e3913fe83fc27d17d8e7f1a52f03ad445c1fed"
241312,qt%2Fqtbase~dev~I3bc98c6ab2dceeea3ee8edec20a332ed8f56ad4f,https://codereview.qt-project.org/337212,11,163,404,0,93564,394,26,3,1526.47444444444,229,,,,,Add new app permissions API under QCoreApplication,WIP: Add permission API - Android side  Add a new API for requesting/checking permissions under QGuiApplication. This adds the Android implementation.  Task-number: QTBUG-90498 Change-Id: I3bc98c6ab2dceeea3ee8edec20a332ed8f56ad4f
260290,qt%2Fqtbase~dev~Id970486c5315a1718c540f00deb2633533e8fc7b,https://codereview.qt-project.org/231959,22,164,104,0,411544,0,27,0,8902.41944444444,105,,,,,Merge remote-tracking branch 'origin/5.11' into dev,Merge remote-tracking branch 'origin/5.11' into dev  Change-Id: Id970486c5315a1718c540f00deb2633533e8fc7b
278456,qt%2Fqtdoc~5.12~Ib14e4eb4c20583af2be9198539077f1be5ae471a,https://codereview.qt-project.org/236010,8,164,191,0,10257,371,49,5,1294.12583333333,124,,,,,Doc: tutorial Get Started with Qt Quick,WIP - Doc: tutorial Get Started with Qt Quick  Task-number: QTBUG-68739 Change-Id: Ib14e4eb4c20583af2be9198539077f1be5ae471a
53244,qt%2Fqtbase~dev~Ie5340a42040a829f311c01332e05d4bbaf60462c,https://codereview.qt-project.org/176557,15,164,99,0,55586,4,40,2,5629.53472222222,96,,,,,Make calling QCoreApplication::translate() thread-safe,Lock translate() mutex in QCoreApplication  Change-Id: Ie5340a42040a829f311c01332e05d4bbaf60462c
260290,qt%2Fqtbase~dev~Id970486c5315a1718c540f00deb2633533e8fc7b,https://codereview.qt-project.org/231959,22,164,104,0,411544,0,27,0,8902.41944444444,105,,,,,Merge remote-tracking branch 'origin/5.11' into dev,Merge remote-tracking branch 'origin/5.11' into dev  Change-Id: Id970486c5315a1718c540f00deb2633533e8fc7b
260308,qt%2Fqtbase~dev~Ifd08ecb7c2c1a6dc352952a10ad56259bd1ecf10,https://codereview.qt-project.org/231395,6,165,254,0,86851,157,50,1,9006.68944444444,107,,,,,Document the DTLS API,WIP document new Qt DTLS API  Task-number: QTBUG-68070 Change-Id: Ifd08ecb7c2c1a6dc352952a10ad56259bd1ecf10
56525,qt%2Fqtbase~5.9~I36d114107187db22841ebfeff8fa8175daff6d03,https://codereview.qt-project.org/182945,5,165,56,0,11534,5,76,2,2614.69444444444,104,,,,,Skip failing autotests with b2qt toolchain,WIP: Fix autotest build issues with b2qt toolchain  Change-Id: I36d114107187db22841ebfeff8fa8175daff6d03
260308,qt%2Fqtbase~dev~Ifd08ecb7c2c1a6dc352952a10ad56259bd1ecf10,https://codereview.qt-project.org/231395,6,165,254,0,86851,157,50,1,9006.68944444444,107,,,,,Document the DTLS API,WIP document new Qt DTLS API  Task-number: QTBUG-68070 Change-Id: Ifd08ecb7c2c1a6dc352952a10ad56259bd1ecf10
260308,qt%2Fqtbase~dev~Ifd08ecb7c2c1a6dc352952a10ad56259bd1ecf10,https://codereview.qt-project.org/231395,6,165,254,0,86851,157,50,1,9006.68944444444,107,,,,,Document the DTLS API,WIP document new Qt DTLS API  Task-number: QTBUG-68070 Change-Id: Ifd08ecb7c2c1a6dc352952a10ad56259bd1ecf10
277167,qt%2Fqtbase~5.12~I6562433c0a38d6ec49ab675e0f104f2665f3392d,https://codereview.qt-project.org/236512,11,166,802,0,51526,6740,31,118,1686.36333333333,193,,,,,WebAssembly for QtBase,WIP: WebAssembly for QtBase diff  This is for review purposes only - do not commit!  This is the squashed diff from wip/webassembly to dev.  Change-Id: I6562433c0a38d6ec49ab675e0f104f2665f3392d
151374,qt%2Fqtserialport~dev~Ia242bb2ed81d17b6f826a187454bb9d2a12d40a9,https://codereview.qt-project.org/63874,5,166,129,0,22994,180,22,1,630.3775,1306,,,,,Use sysfs on Linux when available,"WIP: Linux: Refuse the filter of names of serial ports at enumeration  For listing of devices (if OS has no libudev) the search on a mask in directory ""/dev"" was used. For this purpose we had some database - the filters list of masks of names of devices that guaranteed the matchings.  But this decision had shortcomings:  For different Linux versions of kernels (for example for embedded customizations of different ARM, MIPS and so forth MCU's) the devices have different names, therefore we were stimulated to add names of these devices into the list.  The solution of this problem is remove the list of filters, and for listing of devices to use directory ""/sys/class/tty"". To take of appropriate devices are used the predetermined names of subsystems (pnp, usb, etc.), as before.  I.e. this method works by the principle similar in libudev and doesn't require the rights of the superuser.  This patch - extension of ideas based on previous patch:  sha1: 4bdbbe4c87676ca94daae947ac5908d77966319b  Note:  Are possible some regressions relating to determination of rfcomm, ircomm devices. It needs to be checked and submitted the set of next patches to fix it.  Checked on Fedora 19 x64, Ubuntu 12 x32 with on-board (PnP) and pluggable (USB) devices.  Change-Id: Ia242bb2ed81d17b6f826a187454bb9d2a12d40a9"
172423,qt%2Fqt5~stable~I8cb6c9373f70ee9c52a32bdfb03a9e012db67030,https://codereview.qt-project.org/43215,4,166,0,0,769654,32,44,16,605.013888888889,73,,,,,Updated submodules.,Updated submodules.  Change-Id: I8cb6c9373f70ee9c52a32bdfb03a9e012db67030
277167,qt%2Fqtbase~5.12~I6562433c0a38d6ec49ab675e0f104f2665f3392d,https://codereview.qt-project.org/236512,11,166,802,0,51526,6740,31,118,1686.36333333333,193,,,,,WebAssembly for QtBase,WIP: WebAssembly for QtBase diff  This is for review purposes only - do not commit!  This is the squashed diff from wip/webassembly to dev.  Change-Id: I6562433c0a38d6ec49ab675e0f104f2665f3392d
78182,qt%2Fqtbase~dev~I7de033f80b0e4431b7f1ffff13fca02dbb60a0a6,https://codereview.qt-project.org/126102,11,167,59,0,207084,35,21,4,7296.73722222222,687,,,,,moc: get the system #defines from the compiler itself,"moc: get the system #defines from the compiler itself  In order for moc to properly parse #ifdefs and family, we've had QMAKE_COMPILER_DEFINES as a list of pre-defined macros from the compiler. That list is woefully incomplete.  Instead, let's simply ask the compiler for the list. With GCC and family, we use the -dM flag while preprocessing. With ICC on Windows, the flag gains an extra ""Q"" but is otherwise the same. I cannot find a way to do the same for MSVC. This post[1] has the best workaround but would probably be too intrusive for Qt.  [1] http://stackoverflow.com/questions/3665537/how-to-find-out-cl-exes-built-in-macros  Change-Id: I7de033f80b0e4431b7f1ffff13fca02dbb60a0a6"
261401,qt%2Fqtbase~dev~I9f286479b821e240c8ea05c238932fc128c582bb,https://codereview.qt-project.org/154046,10,167,85,0,37046,35,30,4,28148.1705555556,81,,,,,Allow adaptive decimal stepping for QSpinBox and QDoubleSpinBox,Adaptive steps for QSpinBox  Change-Id: I9f286479b821e240c8ea05c238932fc128c582bb
78182,qt%2Fqtbase~dev~I7de033f80b0e4431b7f1ffff13fca02dbb60a0a6,https://codereview.qt-project.org/126102,11,167,59,0,207084,35,21,4,7296.73722222222,687,,,,,moc: get the system #defines from the compiler itself,"moc: get the system #defines from the compiler itself  In order for moc to properly parse #ifdefs and family, we've had QMAKE_COMPILER_DEFINES as a list of pre-defined macros from the compiler. That list is woefully incomplete.  Instead, let's simply ask the compiler for the list. With GCC and family, we use the -dM flag while preprocessing. With ICC on Windows, the flag gains an extra ""Q"" but is otherwise the same. I cannot find a way to do the same for MSVC. This post[1] has the best workaround but would probably be too intrusive for Qt.  [1] http://stackoverflow.com/questions/3665537/how-to-find-out-cl-exes-built-in-macros  Change-Id: I7de033f80b0e4431b7f1ffff13fca02dbb60a0a6"
78182,qt%2Fqtbase~dev~I7de033f80b0e4431b7f1ffff13fca02dbb60a0a6,https://codereview.qt-project.org/126102,11,167,59,0,207084,35,21,4,7296.73722222222,687,,,,,moc: get the system #defines from the compiler itself,"moc: get the system #defines from the compiler itself  In order for moc to properly parse #ifdefs and family, we've had QMAKE_COMPILER_DEFINES as a list of pre-defined macros from the compiler. That list is woefully incomplete.  Instead, let's simply ask the compiler for the list. With GCC and family, we use the -dM flag while preprocessing. With ICC on Windows, the flag gains an extra ""Q"" but is otherwise the same. I cannot find a way to do the same for MSVC. This post[1] has the best workaround but would probably be too intrusive for Qt.  [1] http://stackoverflow.com/questions/3665537/how-to-find-out-cl-exes-built-in-macros  Change-Id: I7de033f80b0e4431b7f1ffff13fca02dbb60a0a6"
276844,qt3dstudio%2Fqt3d-runtime~master~I3da3d34606a07178978eba83236ca6cb6360e893,https://codereview.qt-project.org/239815,11,168,8,0,30350,277,34,2,1010.00111111111,141,,,,,Support stereoscopic rendering,"WIP: Stereo rendering test  Just testing, a lot of duplication.  Task-number: QT3DS-1023 Change-Id: I3da3d34606a07178978eba83236ca6cb6360e893"
190941,qt%2Fqtbase~master~If0a0b1a3ce4e0dc4db319a315e227a9d31549399,https://codereview.qt-project.org/20299,9,168,78,0,47389,1806,25,23,974.474444444444,275,,,,,Added mkspecs for iOS.,"Added mkspecs and config for iOS.  Modified common MacOS gcc config for iOS compatibility. Added iOS mkspecs for iOS devices and simulator using G++, LLVM-G++ or CLANG compilers. Added qconfig-ios.h configuration for iOS.  Change-Id: If0a0b1a3ce4e0dc4db319a315e227a9d31549399"
276844,qt3dstudio%2Fqt3d-runtime~master~I3da3d34606a07178978eba83236ca6cb6360e893,https://codereview.qt-project.org/239815,11,168,8,0,30350,277,34,2,1010.00111111111,141,,,,,Support stereoscopic rendering,"WIP: Stereo rendering test  Just testing, a lot of duplication.  Task-number: QT3DS-1023 Change-Id: I3da3d34606a07178978eba83236ca6cb6360e893"
276844,qt3dstudio%2Fqt3d-runtime~master~I3da3d34606a07178978eba83236ca6cb6360e893,https://codereview.qt-project.org/239815,11,168,8,0,30350,277,34,2,1010.00111111111,141,,,,,Support stereoscopic rendering,"WIP: Stereo rendering test  Just testing, a lot of duplication.  Task-number: QT3DS-1023 Change-Id: I3da3d34606a07178978eba83236ca6cb6360e893"
261349,qt%2Fqtbase~dev~I4de33c2d11c033ec295de2b2ea81adf786324f4b,https://codereview.qt-project.org/192811,12,169,40,0,471456,89,24,3,18706.5347222222,647,,,,,QLineEdit: implement quick text selection by mouse,"QLineEdit: implement quick text selection by mouse  This is a standard feature in GtkEntry widgets or HTML <input type=""text""> elements. During a normal text selection by mouse (LeftButton press + mouse move event), it's now possible to quickly select all the text from the start of the selection to the end of the line edit by moving the mouse cursor down. By moving it up instead, all the text up to the start of the line edit gets selected.  This feature is only enabled if the y() of the mouse move event is bigger than a fixed threshold, to avoid unexpected selections in the normal case.  Change-Id: I4de33c2d11c033ec295de2b2ea81adf786324f4b"
276259,qt%2Fqtbase~dev~I27bca146c3eba90fa7a5d52ef6626ce85723e3f0,https://codereview.qt-project.org/191300,12,169,156,0,217725,75,18,4,13780.6625,345,,,,,Add QLocale::formattedDataSize and consolidate use cases,"Add static QFileInfo::formattedSize and use it in QFileDialog, etc.  It should be easier to translate sizes in bytes to human-readable strings rather than having to repeat this code (and the string translations) in various places.  The FileDialog in QtQuick.Controls has a use for this, too.  Change-Id: I27bca146c3eba90fa7a5d52ef6626ce85723e3f0"
261299,qt%2Fqtbase~dev~I3868166e5efc45538544fffd14d8e6f993e1eb91,https://codereview.qt-project.org/203606,6,169,67,0,187626,555,20,5,15785.6830555556,715,,,,,QNetworkInterface: add a Linux backend directly using AF_NETLINK,"QNetworkInterface: add a Linux backend directly using AF_NETLINK  This allows us a lot greater detail in getting information than relying on getifaddrs() function. It is also the only way of getting some extra information we'll need in the future, like address lifetimes.  The parser will also be helpful if we want to add a a network interface monitor n the future, though I currently have no clue how to do the equivalent on macOS and Windows.  This commit does not remove the support for getifaddrs() on Linux, but I will no longer add features to it. Note that Android has not supported getifaddrs(), so this may be an improvement if AF_NETLINK works there.  Change-Id: I3868166e5efc45538544fffd14d8e6f993e1eb91"
276259,qt%2Fqtbase~dev~I27bca146c3eba90fa7a5d52ef6626ce85723e3f0,https://codereview.qt-project.org/191300,12,169,156,0,217725,75,18,4,13780.6625,345,,,,,Add QLocale::formattedDataSize and consolidate use cases,"Add static QFileInfo::formattedSize and use it in QFileDialog, etc.  It should be easier to translate sizes in bytes to human-readable strings rather than having to repeat this code (and the string translations) in various places.  The FileDialog in QtQuick.Controls has a use for this, too.  Change-Id: I27bca146c3eba90fa7a5d52ef6626ce85723e3f0"
225430,qt%2Fqtbase~dev~Ic8ed50a05a9723ed252f0762d86e41fe719fc3ef,https://codereview.qt-project.org/281608,5,170,0,0,448507,11,48,1,5540.11833333333,67,,,,,Small cleanup,Small cleanup  Change-Id: Ic8ed50a05a9723ed252f0762d86e41fe719fc3ef
40974,qt%2Fqtdeclarative~dev~I25aae1b0e89890394dfe2ba2824008164b2ca8d9,https://codereview.qt-project.org/346273,16,170,118,1,80241,794,36,2,952.968055555556,79,refactoring/,refactor|,,,Refactor and update qml CMake API,WIP: Update qml CMake API  Change-Id: I25aae1b0e89890394dfe2ba2824008164b2ca8d9
225430,qt%2Fqtbase~dev~Ic8ed50a05a9723ed252f0762d86e41fe719fc3ef,https://codereview.qt-project.org/281608,5,170,0,0,448507,11,48,1,5540.11833333333,67,,,,,Small cleanup,Small cleanup  Change-Id: Ic8ed50a05a9723ed252f0762d86e41fe719fc3ef
225430,qt%2Fqtbase~dev~Ic8ed50a05a9723ed252f0762d86e41fe719fc3ef,https://codereview.qt-project.org/281608,5,170,0,0,448507,11,48,1,5540.11833333333,67,,,,,Small cleanup,Small cleanup  Change-Id: Ic8ed50a05a9723ed252f0762d86e41fe719fc3ef
263209,qt%2Fqtbase~dev~I0ee70561dc57b857f8b3b1cf42c9dfe0cf45bd49,https://codereview.qt-project.org/330162,13,171,88,3,85302,7,29,2,2374.08388888889,231,,,,,fix: The QtStartUpFunction function may be called repeatedly,fix: The QtStartUpFunction function maybe called repeatedly  Don't call pre routine function in qAddPreRoutine if the qt_call_pre_routines is not called  Task-Number: QTBUG-90341 Change-Id: I0ee70561dc57b857f8b3b1cf42c9dfe0cf45bd49
263209,qt%2Fqtbase~dev~I0ee70561dc57b857f8b3b1cf42c9dfe0cf45bd49,https://codereview.qt-project.org/330162,13,171,88,3,85302,7,29,2,2374.08388888889,231,,,,,fix: The QtStartUpFunction function may be called repeatedly,fix: The QtStartUpFunction function maybe called repeatedly  Don't call pre routine function in qAddPreRoutine if the qt_call_pre_routines is not called  Task-Number: QTBUG-90341 Change-Id: I0ee70561dc57b857f8b3b1cf42c9dfe0cf45bd49
263209,qt%2Fqtbase~dev~I0ee70561dc57b857f8b3b1cf42c9dfe0cf45bd49,https://codereview.qt-project.org/330162,13,171,88,3,85302,7,29,2,2374.08388888889,231,,,,,fix: The QtStartUpFunction function may be called repeatedly,fix: The QtStartUpFunction function maybe called repeatedly  Don't call pre routine function in qAddPreRoutine if the qt_call_pre_routines is not called  Task-Number: QTBUG-90341 Change-Id: I0ee70561dc57b857f8b3b1cf42c9dfe0cf45bd49
263209,qt%2Fqtbase~dev~I0ee70561dc57b857f8b3b1cf42c9dfe0cf45bd49,https://codereview.qt-project.org/330162,13,171,88,3,85302,7,29,2,2374.08388888889,231,,,,,fix: The QtStartUpFunction function may be called repeatedly,fix: The QtStartUpFunction function maybe called repeatedly  Don't call pre routine function in qAddPreRoutine if the qt_call_pre_routines is not called  Task-Number: QTBUG-90341 Change-Id: I0ee70561dc57b857f8b3b1cf42c9dfe0cf45bd49
233448,qt%2Fqtbase~dev~Ie74b3cdcc9871cd241aca205672093dc395d04a7,https://codereview.qt-project.org/288290,5,172,10,1,433003,330,33,3,1742.54333333333,186,,,,,new QCache implementation,new QCache implementation  Make use of the new features available in QHash and do a more performant implementation than the old one.  Change-Id: Ie74b3cdcc9871cd241aca205672093dc395d04a7
